date,product_id,product_name,category,units_sold,current_stock,price,supplier,warehouse_location,lead_time_days,revenue
2023-09-27,P006,USB-C Charger,Electronics,8,2726,352,TechSupply Ltd,Nagoya,4,2816
2023-09-28,P006,USB-C Charger,Electronics,13,2730,352,ElectroHub,Osaka,13,4576
2023-09-29,P006,USB-C Charger,Electronics,6,2737,352,TechSupply Ltd,Osaka,8,2112
2023-09-30,P006,USB-C Charger,Electronics,8,2743,352,TechSupply Ltd,Nagoya,11,2816
2023-10-01,P006,USB-C Charger,Electronics,11,2746,352,TechSupply Ltd,Nagoya,13,3872
2023-10-02,P006,USB-C Charger,Electronics,2,2761,352,TechSupply Ltd,Nagoya,6,704
2023-10-03,P006,USB-C Charger,Electronics,14,2760,352,TechSupply Ltd,Nagoya,13,4928
2023-10-04,P006,USB-C Charger,Electronics,8,2754,352,ElectroHub,Tokyo,13,2816
2023-10-05,P006,USB-C Charger,Electronics,3,2764,352,TechSupply Ltd,Osaka,7,1056
2023-10-06,P006,USB-C Charger,Electronics,5,2773,352,GadgetPro,Tokyo,9,1760
2023-10-07,P006,USB-C Charger,Electronics,8,2776,352,TechSupply Ltd,Nagoya,10,2816
2023-10-08,P006,USB-C Charger,Electronics,13,2763,352,ElectroHub,Tokyo,10,4576
2023-10-09,P006,USB-C Charger,Electronics,7,2762,352,TechSupply Ltd,Nagoya,4,2464
2023-10-10,P006,USB-C Charger,Electronics,4,2768,352,ElectroHub,Osaka,12,1408
2023-10-11,P006,USB-C Charger,Electronics,8,2779,352,GadgetPro,Tokyo,12,2816
2023-10-12,P006,USB-C Charger,Electronics,3,2786,352,ElectroHub,Nagoya,2,1056
2023-10-13,P006,USB-C Charger,Electronics,10,2789,352,TechSupply Ltd,Osaka,10,3520
2023-10-14,P006,USB-C Charger,Electronics,6,2787,352,ElectroHub,Osaka,7,2112
2023-10-15,P006,USB-C Charger,Electronics,13,2787,352,TechSupply Ltd,Nagoya,13,4576
2023-10-16,P006,USB-C Charger,Electronics,7,2797,352,ElectroHub,Nagoya,6,2464
2023-10-17,P006,USB-C Charger,Electronics,5,2809,352,ElectroHub,Osaka,8,1760
2023-10-18,P006,USB-C Charger,Electronics,7,2807,352,GadgetPro,Osaka,5,2464
2023-10-19,P006,USB-C Charger,Electronics,9,2817,352,TechSupply Ltd,Tokyo,5,3168
2023-10-20,P006,USB-C Charger,Electronics,12,2805,352,GadgetPro,Osaka,10,4224
2023-10-21,P006,USB-C Charger,Electronics,9,2805,352,TechSupply Ltd,Nagoya,3,3168
2023-10-22,P006,USB-C Charger,Electronics,5,2812,352,ElectroHub,Nagoya,5,1760
2023-10-23,P006,USB-C Charger,Electronics,6,2825,352,GadgetPro,Nagoya,11,2112
2023-10-24,P006,USB-C Charger,Electronics,3,2827,352,TechSupply Ltd,Nagoya,4,1056
2023-10-25,P006,USB-C Charger,Electronics,10,2821,352,ElectroHub,Osaka,2,3520
2023-10-26,P006,USB-C Charger,Electronics,10,2818,352,ElectroHub,Nagoya,6,3520
2023-10-27,P006,USB-C Charger,Electronics,2,2829,352,GadgetPro,Osaka,4,704
2023-10-28,P006,USB-C Charger,Electronics,3,2834,352,TechSupply Ltd,Nagoya,6,1056
2023-10-29,P006,USB-C Charger,Electronics,9,2839,352,GadgetPro,Nagoya,6,3168
2023-10-30,P006,USB-C Charger,Electronics,8,2837,352,GadgetPro,Nagoya,5,2816
2023-10-31,P006,USB-C Charger,Electronics,4,2846,352,GadgetPro,Osaka,4,1408
2023-11-01,P006,USB-C Charger,Electronics,12,2847,352,ElectroHub,Osaka,13,4224
2023-11-02,P006,USB-C Charger,Electronics,12,2844,352,TechSupply Ltd,Nagoya,10,4224
2023-11-03,P006,USB-C Charger,Electronics,7,2851,352,ElectroHub,Nagoya,13,2464
2023-11-04,P006,USB-C Charger,Electronics,11,2858,352,ElectroHub,Tokyo,8,3872
2023-11-05,P006,USB-C Charger,Electronics,9,2849,352,ElectroHub,Nagoya,13,3168
2023-11-06,P006,USB-C Charger,Electronics,9,2853,352,ElectroHub,Tokyo,12,3168
2023-11-07,P006,USB-C Charger,Electronics,18,2846,352,TechSupply Ltd,Nagoya,2,6336
2023-11-08,P006,USB-C Charger,Electronics,11,2843,352,GadgetPro,Nagoya,5,3872
2023-11-09,P006,USB-C Charger,Electronics,9,2838,352,GadgetPro,Nagoya,2,3168
2023-11-10,P006,USB-C Charger,Electronics,17,2838,352,TechSupply Ltd,Nagoya,13,5984
2023-11-11,P006,USB-C Charger,Electronics,13,2828,352,TechSupply Ltd,Osaka,2,4576
2023-11-12,P006,USB-C Charger,Electronics,9,2830,352,ElectroHub,Nagoya,3,3168
2023-11-13,P006,USB-C Charger,Electronics,10,2828,352,TechSupply Ltd,Tokyo,6,3520
2023-11-14,P006,USB-C Charger,Electronics,11,2834,352,ElectroHub,Osaka,12,3872
2023-11-15,P006,USB-C Charger,Electronics,13,2836,352,TechSupply Ltd,Nagoya,3,4576
2023-11-16,P006,USB-C Charger,Electronics,10,2834,352,ElectroHub,Nagoya,6,3520
2023-11-17,P006,USB-C Charger,Electronics,9,2843,352,ElectroHub,Tokyo,12,3168
2023-11-18,P006,USB-C Charger,Electronics,12,2839,352,TechSupply Ltd,Osaka,3,4224
2023-11-19,P006,USB-C Charger,Electronics,11,2834,352,TechSupply Ltd,Osaka,12,3872
2023-11-20,P006,USB-C Charger,Electronics,12,2834,352,ElectroHub,Osaka,12,4224
2023-11-21,P006,USB-C Charger,Electronics,12,2827,352,TechSupply Ltd,Osaka,12,4224
2023-11-22,P006,USB-C Charger,Electronics,7,2829,352,GadgetPro,Nagoya,2,2464
2023-11-23,P006,USB-C Charger,Electronics,10,2831,352,GadgetPro,Nagoya,9,3520
2023-11-24,P006,USB-C Charger,Electronics,11,2824,352,ElectroHub,Tokyo,10,3872
2023-11-25,P006,USB-C Charger,Electronics,11,2832,352,TechSupply Ltd,Tokyo,13,3872
2023-11-26,P006,USB-C Charger,Electronics,10,2832,352,TechSupply Ltd,Osaka,6,3520
2023-11-27,P006,USB-C Charger,Electronics,8,2833,352,GadgetPro,Nagoya,10,2816
2023-11-28,P006,USB-C Charger,Electronics,10,2830,352,ElectroHub,Nagoya,11,3520
2023-11-29,P006,USB-C Charger,Electronics,8,2839,352,GadgetPro,Tokyo,8,2816
2023-11-30,P006,USB-C Charger,Electronics,10,2832,352,ElectroHub,Tokyo,11,3520
2023-12-01,P006,USB-C Charger,Electronics,6,2842,352,GadgetPro,Osaka,6,2112
2023-12-02,P006,USB-C Charger,Electronics,9,2847,352,GadgetPro,Nagoya,8,3168
2023-12-03,P006,USB-C Charger,Electronics,9,2845,352,TechSupply Ltd,Tokyo,12,3168
2023-12-04,P006,USB-C Charger,Electronics,6,2840,352,TechSupply Ltd,Nagoya,7,2112
2023-12-05,P006,USB-C Charger,Electronics,8,2851,352,TechSupply Ltd,Osaka,3,2816
2023-12-06,P006,USB-C Charger,Electronics,16,2847,352,GadgetPro,Tokyo,13,5632
2023-12-07,P006,USB-C Charger,Electronics,13,2836,352,ElectroHub,Tokyo,5,4576
2023-12-08,P006,USB-C Charger,Electronics,7,2848,352,TechSupply Ltd,Tokyo,13,2464
2023-12-09,P006,USB-C Charger,Electronics,16,2841,352,ElectroHub,Osaka,8,5632
2023-12-10,P006,USB-C Charger,Electronics,10,2832,352,TechSupply Ltd,Tokyo,13,3520
2023-12-11,P006,USB-C Charger,Electronics,10,2837,352,TechSupply Ltd,Tokyo,12,3520
2023-12-12,P006,USB-C Charger,Electronics,10,2833,352,ElectroHub,Osaka,2,3520
2023-12-13,P006,USB-C Charger,Electronics,12,2827,352,GadgetPro,Osaka,11,4224
2023-12-14,P006,USB-C Charger,Electronics,8,2828,352,GadgetPro,Osaka,5,2816
2023-12-15,P006,USB-C Charger,Electronics,5,2829,352,TechSupply Ltd,Nagoya,8,1760
2023-12-16,P006,USB-C Charger,Electronics,11,2819,352,TechSupply Ltd,Osaka,11,3872
2023-12-17,P006,USB-C Charger,Electronics,16,2808,352,ElectroHub,Nagoya,8,5632
2023-12-18,P006,USB-C Charger,Electronics,11,2815,352,TechSupply Ltd,Tokyo,8,3872
2023-12-19,P006,USB-C Charger,Electronics,15,2804,352,GadgetPro,Osaka,7,5280
2023-12-20,P006,USB-C Charger,Electronics,2,2816,352,GadgetPro,Osaka,6,704
2023-12-21,P006,USB-C Charger,Electronics,13,2817,352,TechSupply Ltd,Nagoya,13,4576
2023-12-22,P006,USB-C Charger,Electronics,6,2818,352,GadgetPro,Osaka,7,2112
2023-12-23,P006,USB-C Charger,Electronics,6,2827,352,TechSupply Ltd,Nagoya,2,2112
2023-12-24,P006,USB-C Charger,Electronics,7,2838,352,GadgetPro,Nagoya,5,2464
2023-12-25,P006,USB-C Charger,Electronics,17,2829,352,ElectroHub,Nagoya,8,5984
2023-12-26,P006,USB-C Charger,Electronics,8,2826,352,ElectroHub,Tokyo,12,2816
2023-12-27,P006,USB-C Charger,Electronics,9,2821,352,GadgetPro,Nagoya,12,3168
2023-12-28,P006,USB-C Charger,Electronics,12,2814,352,GadgetPro,Osaka,7,4224
2023-12-29,P006,USB-C Charger,Electronics,8,2807,352,GadgetPro,Nagoya,5,2816
2023-12-30,P006,USB-C Charger,Electronics,10,2809,352,GadgetPro,Tokyo,7,3520
2023-12-31,P006,USB-C Charger,Electronics,11,2808,352,ElectroHub,Osaka,13,3872
2024-01-01,P006,USB-C Charger,Electronics,10,2808,352,ElectroHub,Osaka,10,3520
2024-01-02,P006,USB-C Charger,Electronics,7,2802,352,ElectroHub,Tokyo,5,2464
2024-01-03,P006,USB-C Charger,Electronics,5,2809,352,GadgetPro,Nagoya,10,1760
2024-01-04,P006,USB-C Charger,Electronics,5,2804,352,GadgetPro,Tokyo,5,1760
2024-01-05,P006,USB-C Charger,Electronics,5,2815,352,ElectroHub,Tokyo,11,1760
2024-01-06,P006,USB-C Charger,Electronics,10,2809,352,TechSupply Ltd,Osaka,3,3520
2024-01-07,P006,USB-C Charger,Electronics,9,2810,352,GadgetPro,Nagoya,12,3168
2024-01-08,P006,USB-C Charger,Electronics,10,2802,352,GadgetPro,Tokyo,11,3520
2024-01-09,P006,USB-C Charger,Electronics,7,2800,352,ElectroHub,Tokyo,9,2464
2024-01-10,P006,USB-C Charger,Electronics,5,2798,352,TechSupply Ltd,Tokyo,2,1760
2024-01-11,P006,USB-C Charger,Electronics,8,2796,352,GadgetPro,Nagoya,10,2816
2024-01-12,P006,USB-C Charger,Electronics,7,2796,352,GadgetPro,Osaka,12,2464
2024-01-13,P006,USB-C Charger,Electronics,7,2805,352,ElectroHub,Nagoya,2,2464
2024-01-14,P006,USB-C Charger,Electronics,9,2812,352,TechSupply Ltd,Osaka,13,3168
2024-01-15,P006,USB-C Charger,Electronics,7,2814,352,ElectroHub,Nagoya,5,2464
2024-01-16,P006,USB-C Charger,Electronics,2,2826,352,TechSupply Ltd,Tokyo,9,704
2024-01-17,P006,USB-C Charger,Electronics,7,2835,352,ElectroHub,Nagoya,8,2464
2024-01-18,P006,USB-C Charger,Electronics,7,2837,352,TechSupply Ltd,Osaka,2,2464
2024-01-19,P006,USB-C Charger,Electronics,7,2849,352,GadgetPro,Nagoya,6,2464
2024-01-20,P006,USB-C Charger,Electronics,6,2858,352,ElectroHub,Osaka,13,2112
2024-01-21,P006,USB-C Charger,Electronics,8,2867,352,TechSupply Ltd,Nagoya,3,2816
2024-01-22,P006,USB-C Charger,Electronics,7,2874,352,ElectroHub,Tokyo,5,2464
2024-01-23,P006,USB-C Charger,Electronics,8,2882,352,GadgetPro,Tokyo,12,2816
2024-01-24,P006,USB-C Charger,Electronics,5,2895,352,TechSupply Ltd,Tokyo,11,1760
2024-01-25,P006,USB-C Charger,Electronics,9,2898,352,TechSupply Ltd,Nagoya,11,3168
2024-01-26,P006,USB-C Charger,Electronics,5,2898,352,TechSupply Ltd,Osaka,10,1760
2024-01-27,P006,USB-C Charger,Electronics,5,2898,352,ElectroHub,Tokyo,5,1760
2024-01-28,P006,USB-C Charger,Electronics,6,2908,352,GadgetPro,Osaka,2,2112
2024-01-29,P006,USB-C Charger,Electronics,7,2901,352,ElectroHub,Tokyo,11,2464
2024-01-30,P006,USB-C Charger,Electronics,7,2898,352,GadgetPro,Osaka,4,2464
2024-01-31,P006,USB-C Charger,Electronics,7,2904,352,ElectroHub,Nagoya,4,2464
2024-02-01,P006,USB-C Charger,Electronics,5,2901,352,TechSupply Ltd,Osaka,2,1760
2024-02-02,P006,USB-C Charger,Electronics,10,2897,352,ElectroHub,Tokyo,13,3520
2024-02-03,P006,USB-C Charger,Electronics,13,2893,352,ElectroHub,Nagoya,10,4576
2024-02-04,P006,USB-C Charger,Electronics,8,2902,352,ElectroHub,Nagoya,11,2816
2024-02-05,P006,USB-C Charger,Electronics,6,2904,352,GadgetPro,Tokyo,9,2112
2024-02-06,P006,USB-C Charger,Electronics,10,2912,352,GadgetPro,Nagoya,5,3520
2024-02-07,P006,USB-C Charger,Electronics,6,2924,352,GadgetPro,Nagoya,9,2112
2024-02-08,P006,USB-C Charger,Electronics,7,2929,352,GadgetPro,Tokyo,2,2464
2024-02-09,P006,USB-C Charger,Electronics,7,2935,352,GadgetPro,Nagoya,4,2464
2024-02-10,P006,USB-C Charger,Electronics,4,2942,352,GadgetPro,Nagoya,6,1408
2024-02-11,P006,USB-C Charger,Electronics,5,2955,352,TechSupply Ltd,Osaka,7,1760
2024-02-12,P006,USB-C Charger,Electronics,6,2967,352,ElectroHub,Tokyo,3,2112
2024-02-13,P006,USB-C Charger,Electronics,10,2964,352,TechSupply Ltd,Osaka,8,3520
2024-02-14,P006,USB-C Charger,Electronics,10,2955,352,ElectroHub,Osaka,10,3520
2024-02-15,P006,USB-C Charger,Electronics,4,2965,352,ElectroHub,Nagoya,12,1408
2024-02-16,P006,USB-C Charger,Electronics,7,2959,352,ElectroHub,Nagoya,3,2464
2024-02-17,P006,USB-C Charger,Electronics,6,2958,352,ElectroHub,Nagoya,13,2112
2024-02-18,P006,USB-C Charger,Electronics,4,2957,352,GadgetPro,Tokyo,8,1408
2024-02-19,P006,USB-C Charger,Electronics,9,2963,352,TechSupply Ltd,Tokyo,5,3168
2024-02-20,P006,USB-C Charger,Electronics,10,2955,352,GadgetPro,Osaka,4,3520
2024-02-21,P006,USB-C Charger,Electronics,10,2957,352,ElectroHub,Tokyo,6,3520
2024-02-22,P006,USB-C Charger,Electronics,5,2957,352,GadgetPro,Osaka,8,1760
2024-02-23,P006,USB-C Charger,Electronics,8,2964,352,TechSupply Ltd,Osaka,3,2816
2024-02-24,P006,USB-C Charger,Electronics,7,2976,352,TechSupply Ltd,Tokyo,5,2464
2024-02-25,P006,USB-C Charger,Electronics,9,2969,352,TechSupply Ltd,Tokyo,3,3168
2024-02-26,P006,USB-C Charger,Electronics,5,2980,352,TechSupply Ltd,Tokyo,10,1760
2024-02-27,P006,USB-C Charger,Electronics,13,2982,352,TechSupply Ltd,Osaka,10,4576
2024-02-28,P006,USB-C Charger,Electronics,5,2994,352,TechSupply Ltd,Osaka,2,1760
2024-02-29,P006,USB-C Charger,Electronics,7,2996,352,GadgetPro,Osaka,3,2464
2024-03-01,P006,USB-C Charger,Electronics,8,3000,352,GadgetPro,Nagoya,3,2816
2024-03-02,P006,USB-C Charger,Electronics,10,3006,352,GadgetPro,Nagoya,11,3520
2024-03-03,P006,USB-C Charger,Electronics,5,3017,352,GadgetPro,Tokyo,12,1760
2024-03-04,P006,USB-C Charger,Electronics,4,3025,352,TechSupply Ltd,Nagoya,10,1408
2024-03-05,P006,USB-C Charger,Electronics,4,3025,352,GadgetPro,Osaka,7,1408
2024-03-06,P006,USB-C Charger,Electronics,10,3027,352,ElectroHub,Nagoya,4,3520
2024-03-07,P006,USB-C Charger,Electronics,8,3027,352,GadgetPro,Osaka,3,2816
2024-03-08,P006,USB-C Charger,Electronics,6,3034,352,GadgetPro,Nagoya,3,2112
2024-03-09,P006,USB-C Charger,Electronics,9,3029,352,TechSupply Ltd,Tokyo,11,3168
2024-03-10,P006,USB-C Charger,Electronics,10,3028,352,ElectroHub,Nagoya,11,3520
2024-03-11,P006,USB-C Charger,Electronics,4,3036,352,TechSupply Ltd,Nagoya,4,1408
2024-03-12,P006,USB-C Charger,Electronics,9,3036,352,ElectroHub,Nagoya,13,3168
2024-03-13,P006,USB-C Charger,Electronics,5,3038,352,GadgetPro,Tokyo,6,1760
2024-03-14,P006,USB-C Charger,Electronics,11,3036,352,TechSupply Ltd,Osaka,12,3872
2024-03-15,P006,USB-C Charger,Electronics,10,3028,352,TechSupply Ltd,Tokyo,11,3520
2024-03-16,P006,USB-C Charger,Electronics,9,3035,352,GadgetPro,Nagoya,11,3168
2024-03-17,P006,USB-C Charger,Electronics,4,3044,352,ElectroHub,Tokyo,2,1408
2024-03-18,P006,USB-C Charger,Electronics,8,3046,352,ElectroHub,Nagoya,12,2816
2024-03-19,P006,USB-C Charger,Electronics,2,3055,352,TechSupply Ltd,Nagoya,2,704
2024-03-20,P006,USB-C Charger,Electronics,7,3049,352,GadgetPro,Osaka,4,2464
2024-03-21,P006,USB-C Charger,Electronics,6,3056,352,ElectroHub,Nagoya,4,2112
2024-03-22,P006,USB-C Charger,Electronics,10,3062,352,TechSupply Ltd,Nagoya,11,3520
2024-03-23,P006,USB-C Charger,Electronics,5,3063,352,TechSupply Ltd,Nagoya,4,1760
2024-03-24,P006,USB-C Charger,Electronics,11,3065,352,GadgetPro,Tokyo,2,3872
2024-03-25,P006,USB-C Charger,Electronics,13,3067,352,TechSupply Ltd,Osaka,10,4576
2024-03-26,P006,USB-C Charger,Electronics,11,3069,352,ElectroHub,Osaka,10,3872
2024-03-27,P006,USB-C Charger,Electronics,6,3072,352,GadgetPro,Osaka,12,2112
2024-03-28,P006,USB-C Charger,Electronics,8,3074,352,ElectroHub,Tokyo,5,2816
2024-03-29,P006,USB-C Charger,Electronics,9,3070,352,TechSupply Ltd,Nagoya,7,3168
2024-03-30,P006,USB-C Charger,Electronics,10,3063,352,ElectroHub,Nagoya,13,3520
2024-03-31,P006,USB-C Charger,Electronics,7,3071,352,TechSupply Ltd,Nagoya,6,2464
2024-04-01,P006,USB-C Charger,Electronics,5,3075,352,ElectroHub,Osaka,11,1760
2024-04-02,P006,USB-C Charger,Electronics,6,3078,352,ElectroHub,Osaka,5,2112
2024-04-03,P006,USB-C Charger,Electronics,7,3082,352,TechSupply Ltd,Osaka,11,2464
2024-04-04,P006,USB-C Charger,Electronics,8,3074,352,GadgetPro,Osaka,7,2816
2024-04-05,P006,USB-C Charger,Electronics,3,3089,352,TechSupply Ltd,Nagoya,7,1056
2024-04-06,P006,USB-C Charger,Electronics,7,3094,352,TechSupply Ltd,Tokyo,6,2464
2024-04-07,P006,USB-C Charger,Electronics,13,3098,352,GadgetPro,Osaka,7,4576
2024-04-08,P006,USB-C Charger,Electronics,14,3098,352,ElectroHub,Osaka,3,4928
2024-04-09,P006,USB-C Charger,Electronics,7,3096,352,GadgetPro,Nagoya,13,2464
2024-04-10,P006,USB-C Charger,Electronics,8,3102,352,ElectroHub,Osaka,4,2816
2024-04-11,P006,USB-C Charger,Electronics,5,3115,352,TechSupply Ltd,Osaka,5,1760
2024-04-12,P006,USB-C Charger,Electronics,11,3105,352,TechSupply Ltd,Tokyo,7,3872
2024-04-13,P006,USB-C Charger,Electronics,7,3117,352,ElectroHub,Tokyo,6,2464
2024-04-14,P006,USB-C Charger,Electronics,4,3127,352,TechSupply Ltd,Nagoya,5,1408
2024-04-15,P006,USB-C Charger,Electronics,8,3138,352,GadgetPro,Tokyo,11,2816
2024-04-16,P006,USB-C Charger,Electronics,5,3141,352,TechSupply Ltd,Osaka,9,1760
2024-04-17,P006,USB-C Charger,Electronics,5,3136,352,TechSupply Ltd,Tokyo,9,1760
2024-04-18,P006,USB-C Charger,Electronics,6,3139,352,TechSupply Ltd,Osaka,11,2112
2024-04-19,P006,USB-C Charger,Electronics,5,3144,352,ElectroHub,Tokyo,11,1760
2024-04-20,P006,USB-C Charger,Electronics,4,3156,352,ElectroHub,Nagoya,8,1408
2024-04-21,P006,USB-C Charger,Electronics,3,3164,352,TechSupply Ltd,Nagoya,10,1056
2024-04-22,P006,USB-C Charger,Electronics,5,3176,352,GadgetPro,Tokyo,4,1760
2024-04-23,P006,USB-C Charger,Electronics,8,3181,352,TechSupply Ltd,Tokyo,3,2816
2024-04-24,P006,USB-C Charger,Electronics,3,3185,352,GadgetPro,Nagoya,7,1056
2024-04-25,P006,USB-C Charger,Electronics,3,3194,352,ElectroHub,Nagoya,12,1056
2024-04-26,P006,USB-C Charger,Electronics,4,3200,352,GadgetPro,Nagoya,6,1408
2024-04-27,P006,USB-C Charger,Electronics,4,3202,352,ElectroHub,Tokyo,9,1408
2024-04-28,P006,USB-C Charger,Electronics,6,3206,352,TechSupply Ltd,Osaka,11,2112
2024-04-29,P006,USB-C Charger,Electronics,5,3209,352,TechSupply Ltd,Nagoya,6,1760
2024-04-30,P006,USB-C Charger,Electronics,7,3214,352,ElectroHub,Osaka,8,2464
2024-05-01,P006,USB-C Charger,Electronics,4,3215,352,ElectroHub,Tokyo,7,1408
2024-05-02,P006,USB-C Charger,Electronics,13,3218,352,GadgetPro,Tokyo,13,4576
2024-05-03,P006,USB-C Charger,Electronics,6,3231,352,GadgetPro,Osaka,2,2112
2024-05-04,P006,USB-C Charger,Electronics,10,3227,352,TechSupply Ltd,Osaka,12,3520
2024-05-05,P006,USB-C Charger,Electronics,5,3234,352,GadgetPro,Osaka,5,1760
2024-05-06,P006,USB-C Charger,Electronics,3,3239,352,ElectroHub,Osaka,9,1056
2024-05-07,P006,USB-C Charger,Electronics,1,3243,352,GadgetPro,Osaka,4,352
2024-05-08,P006,USB-C Charger,Electronics,5,3254,352,GadgetPro,Tokyo,10,1760
2024-05-09,P006,USB-C Charger,Electronics,5,3257,352,GadgetPro,Nagoya,6,1760
2024-05-10,P006,USB-C Charger,Electronics,2,3271,352,TechSupply Ltd,Tokyo,8,704
2024-05-11,P006,USB-C Charger,Electronics,7,3283,352,TechSupply Ltd,Tokyo,2,2464
2024-05-12,P006,USB-C Charger,Electronics,11,3285,352,ElectroHub,Osaka,8,3872
2024-05-13,P006,USB-C Charger,Electronics,5,3283,352,TechSupply Ltd,Nagoya,8,1760
2024-05-14,P006,USB-C Charger,Electronics,6,3278,352,TechSupply Ltd,Osaka,6,2112
2024-05-15,P006,USB-C Charger,Electronics,9,3269,352,GadgetPro,Osaka,4,3168
2024-05-16,P006,USB-C Charger,Electronics,3,3280,352,TechSupply Ltd,Tokyo,12,1056
2024-05-17,P006,USB-C Charger,Electronics,10,3277,352,TechSupply Ltd,Osaka,7,3520
2024-05-18,P006,USB-C Charger,Electronics,11,3285,352,ElectroHub,Tokyo,5,3872
2024-05-19,P006,USB-C Charger,Electronics,13,3281,352,GadgetPro,Nagoya,12,4576
2024-05-20,P006,USB-C Charger,Electronics,8,3287,352,ElectroHub,Tokyo,10,2816
2024-05-21,P006,USB-C Charger,Electronics,8,3291,352,GadgetPro,Nagoya,3,2816
2024-05-22,P006,USB-C Charger,Electronics,5,3292,352,GadgetPro,Tokyo,6,1760
2024-05-23,P006,USB-C Charger,Electronics,7,3287,352,TechSupply Ltd,Nagoya,11,2464
2024-05-24,P006,USB-C Charger,Electronics,4,3289,352,ElectroHub,Nagoya,3,1408
2024-05-25,P006,USB-C Charger,Electronics,3,3301,352,ElectroHub,Osaka,11,1056
2024-05-26,P006,USB-C Charger,Electronics,8,3311,352,TechSupply Ltd,Nagoya,9,2816
2024-05-27,P006,USB-C Charger,Electronics,7,3319,352,GadgetPro,Osaka,3,2464
2024-05-28,P006,USB-C Charger,Electronics,9,3321,352,TechSupply Ltd,Tokyo,8,3168
2024-05-29,P006,USB-C Charger,Electronics,11,3328,352,GadgetPro,Osaka,11,3872
2024-05-30,P006,USB-C Charger,Electronics,5,3335,352,ElectroHub,Nagoya,2,1760
2024-05-31,P006,USB-C Charger,Electronics,4,3341,352,GadgetPro,Osaka,5,1408
2024-06-01,P006,USB-C Charger,Electronics,6,3353,352,GadgetPro,Tokyo,6,2112
2024-06-02,P006,USB-C Charger,Electronics,6,3363,352,ElectroHub,Nagoya,7,2112
2024-06-03,P006,USB-C Charger,Electronics,5,3362,352,TechSupply Ltd,Nagoya,6,1760
2024-06-04,P006,USB-C Charger,Electronics,7,3361,352,ElectroHub,Nagoya,9,2464
2024-06-05,P006,USB-C Charger,Electronics,4,3376,352,TechSupply Ltd,Osaka,12,1408
2024-06-06,P006,USB-C Charger,Electronics,4,3373,352,ElectroHub,Nagoya,5,1408
2024-06-07,P006,USB-C Charger,Electronics,8,3378,352,GadgetPro,Nagoya,9,2816
2024-06-08,P006,USB-C Charger,Electronics,7,3378,352,ElectroHub,Nagoya,9,2464
2024-06-09,P006,USB-C Charger,Electronics,10,3376,352,ElectroHub,Nagoya,6,3520
2024-06-10,P006,USB-C Charger,Electronics,5,3377,352,GadgetPro,Nagoya,7,1760
2024-06-11,P006,USB-C Charger,Electronics,9,3382,352,TechSupply Ltd,Osaka,9,3168
2024-06-12,P006,USB-C Charger,Electronics,8,3375,352,ElectroHub,Nagoya,3,2816
2024-06-13,P006,USB-C Charger,Electronics,10,3365,352,ElectroHub,Osaka,4,3520
2024-06-14,P006,USB-C Charger,Electronics,9,3371,352,ElectroHub,Nagoya,7,3168
2024-06-15,P006,USB-C Charger,Electronics,9,3372,352,GadgetPro,Tokyo,3,3168
2024-06-16,P006,USB-C Charger,Electronics,6,3378,352,GadgetPro,Nagoya,5,2112
2024-06-17,P006,USB-C Charger,Electronics,8,3378,352,TechSupply Ltd,Osaka,2,2816
2024-06-18,P006,USB-C Charger,Electronics,4,3388,352,TechSupply Ltd,Osaka,4,1408
2024-06-19,P006,USB-C Charger,Electronics,12,3379,352,ElectroHub,Osaka,11,4224
2024-06-20,P006,USB-C Charger,Electronics,9,3380,352,GadgetPro,Nagoya,11,3168
2024-06-21,P006,USB-C Charger,Electronics,9,3374,352,GadgetPro,Osaka,5,3168
2024-06-22,P006,USB-C Charger,Electronics,8,3371,352,GadgetPro,Osaka,10,2816
2024-06-23,P006,USB-C Charger,Electronics,10,3364,352,TechSupply Ltd,Tokyo,5,3520
2024-06-24,P006,USB-C Charger,Electronics,9,3361,352,GadgetPro,Osaka,12,3168
2024-06-25,P006,USB-C Charger,Electronics,13,3352,352,GadgetPro,Osaka,11,4576
2024-06-26,P006,USB-C Charger,Electronics,6,3357,352,TechSupply Ltd,Osaka,2,2112
2024-06-27,P006,USB-C Charger,Electronics,10,3364,352,ElectroHub,Tokyo,3,3520
2024-06-28,P006,USB-C Charger,Electronics,9,3358,352,ElectroHub,Tokyo,5,3168
2024-06-29,P006,USB-C Charger,Electronics,6,3370,352,ElectroHub,Nagoya,7,2112
2024-06-30,P006,USB-C Charger,Electronics,6,3374,352,TechSupply Ltd,Nagoya,7,2112
2024-07-01,P006,USB-C Charger,Electronics,12,3379,352,GadgetPro,Nagoya,2,4224
2024-07-02,P006,USB-C Charger,Electronics,8,3373,352,GadgetPro,Nagoya,7,2816
2024-07-03,P006,USB-C Charger,Electronics,8,3365,352,ElectroHub,Osaka,4,2816
2024-07-04,P006,USB-C Charger,Electronics,2,3377,352,GadgetPro,Tokyo,4,704
2024-07-05,P006,USB-C Charger,Electronics,8,3380,352,GadgetPro,Osaka,5,2816
2024-07-06,P006,USB-C Charger,Electronics,11,3385,352,GadgetPro,Tokyo,6,3872
